Año,Ubigeo,Departamento,Provincia,Distrito,Utilidad
2022,120409,JUNIN,JAUJA,HUARIPAMPA,628879.5500000003
2022,120410,JUNIN,JAUJA,HUERTAS,29307.819999999832
2022,120411,JUNIN,JAUJA,JANJAILLO,356771.71999999974
2022,120412,JUNIN,JAUJA,JULCAN,392946.5199999999
2022,120413,JUNIN,JAUJA,LEONOR ORDOÑEZ,90290.09000000008
2022,120414,JUNIN,JAUJA,LLOCLLAPAMPA,3376.1800000001676
2022,120415,JUNIN,JAUJA,MARCO,234308.55000000005
2022,120416,JUNIN,JAUJA,MASMA,330246.7999999998
2022,120417,JUNIN,JAUJA,MASMA CHICCHE,77616.55000000005
2022,120418,JUNIN,JAUJA,MOLINOS,166997.1000000001
2022,120419,JUNIN,JAUJA,MONOBAMBA,524390.3300000001
2022,120420,JUNIN,JAUJA,MUQUI,635879.9900000012
2022,120421,JUNIN,JAUJA,MUQUIYAUYO,3430613.5
2022,120422,JUNIN,JAUJA,PACA,289067.05000000005
2022,120423,JUNIN,JAUJA,PACCHA,461541.2400000002
2022,120424,JUNIN,JAUJA,PANCAN,334697.73
2022,120425,JUNIN,JAUJA,PARCO,-401497.55000000005
2022,120426,JUNIN,JAUJA,POMACANCHA,-2657476.8
2022,120427,JUNIN,JAUJA,RICRAN,299557.45999999996
2022,120428,JUNIN,JAUJA,SAN LORENZO,-438363.1200000001
2022,120429,JUNIN,JAUJA,SAN PEDRO DE CHUNAN,286005.92000000016
2022,120430,JUNIN,JAUJA,SAUSA,282980.7599999998
2022,120431,JUNIN,JAUJA,SINCOS,266388.9000000013
2022,120432,JUNIN,JAUJA,TUNAN MARCA,180139.05000000005
2022,120433,JUNIN,JAUJA,YAULI,-702302.4599999997
2022,120434,JUNIN,JAUJA,YAUYOS,-2307972.959999999
2022,120501,JUNIN,JUNIN,JUNIN,2805774.2500000037
2022,120502,JUNIN,JUNIN,CARHUAMAYO,1028633.4100000001
2022,120503,JUNIN,JUNIN,ONDORES,25284.059999999823
2022,120504,JUNIN,JUNIN,ULCUMAYO,3318936.1000000015
2022,120601,JUNIN,SATIPO,SATIPO,25959987.420000017
2022,120602,JUNIN,SATIPO,COVIRIALI,919881.1299999999
2022,120603,JUNIN,SATIPO,LLAYLLA,2262278.409999999
2022,120604,JUNIN,SATIPO,MAZAMARI,12392996.790000007
2022,120605,JUNIN,SATIPO,PAMPA HERMOSA,1258125.1899999995
2022,120606,JUNIN,SATIPO,PANGOA,12062020.480000004
2022,120607,JUNIN,SATIPO,RIO NEGRO,9830629.350000009
2022,120608,JUNIN,SATIPO,RIO TAMBO,25937487.71
2022,120609,JUNIN,SATIPO,VIZCATÁN DEL ENE,836946.0699999994
2022,120701,JUNIN,TARMA,TARMA,4902075.979999997
2022,120702,JUNIN,TARMA,ACOBAMBA,1210589.8699999992
2022,120703,JUNIN,TARMA,HUARICOLCA,267605.3700000001
2022,120704,JUNIN,TARMA,HUASAHUASI,2951965.380000001
2022,120705,JUNIN,TARMA,LA UNION,2070608.88
2022,120706,JUNIN,TARMA,PALCA,390622.8700000006
2022,120707,JUNIN,TARMA,PALCAMAYO,614341.31
2022,120708,JUNIN,TARMA,SAN PEDRO DE CAJAS,299649.10999999987
2022,120709,JUNIN,TARMA,TAPO,326399.68000000063
2022,120801,JUNIN,YAULI,LA OROYA,3464311.920000002
2022,120802,JUNIN,YAULI,CHACAPALPA,633494.1899999997
2022,120803,JUNIN,YAULI,HUAY-HUAY,339312.58999999985
2022,120804,JUNIN,YAULI,MARCAPOMACOCHA,2762345.4400000004
2022,120805,JUNIN,YAULI,MOROCOCHA,7083642.149999995
2022,120806,JUNIN,YAULI,PACCHA,1382159.54
2022,120807,JUNIN,YAULI,SANTA BARBARA DE CARHUACAYAN,12090675.969999999
2022,120808,JUNIN,YAULI,SANTA ROSA DE SACCO,1062289.0499999989
2022,120809,JUNIN,YAULI,SUITUCANCHA,2220351.49
2022,120810,JUNIN,YAULI,YAULI,4854058.459999998
2022,120901,JUNIN,CHUPACA,CHUPACA,6916522.59
2022,120902,JUNIN,CHUPACA,AHUAC,846625.79
2022,120903,JUNIN,CHUPACA,CHONGOS BAJO,271319.7300000002
2022,120904,JUNIN,CHUPACA,HUACHAC,-1222.9799999999814
2022,120905,JUNIN,CHUPACA,HUAMANCACA CHICO,770127.5999999996
2022,120906,JUNIN,CHUPACA,SAN JUAN DE ISCOS,4685.670000000391
2022,120907,JUNIN,CHUPACA,SAN JUAN DE JARPA,182437.17999999993
2022,120908,JUNIN,CHUPACA,TRES DE DICIEMBRE,-895021.4000000004
2022,120909,JUNIN,CHUPACA,YANACANCHA,408675.01999999955
2022,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,38049229.100000024
2022,130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,22742230.689999998
2022,130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,17007101.6
2022,130104,LA LIBERTAD,TRUJILLO,HUANCHACO,9447947.0
2022,130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,14525875.000000007
2022,130106,LA LIBERTAD,TRUJILLO,LAREDO,2539872.8800000027
2022,130107,LA LIBERTAD,TRUJILLO,MOCHE,3926999.6300000064
2022,130108,LA LIBERTAD,TRUJILLO,POROTO,810759.5799999991
2022,130109,LA LIBERTAD,TRUJILLO,SALAVERRY,5290285.970000001
2022,130110,LA LIBERTAD,TRUJILLO,SIMBAL,1669211.2000000011
2022,130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,10252092.159999989
2022,130201,LA LIBERTAD,ASCOPE,ASCOPE,-2194646.8500000015
2022,130202,LA LIBERTAD,ASCOPE,CHICAMA,1081335.8000000045
2022,130203,LA LIBERTAD,ASCOPE,CHOCOPE,1824365.1399999969
2022,130204,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,243647.16000000015
2022,130205,LA LIBERTAD,ASCOPE,PAIJAN,6552236.890000001
2022,130206,LA LIBERTAD,ASCOPE,RAZURI,6071651.079999998
2022,130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,3982070.780000001
2022,130208,LA LIBERTAD,ASCOPE,CASA GRANDE,737019.8100000024
2022,130301,LA LIBERTAD,BOLIVAR,BOLIVAR,1246511.9200000018
2022,130302,LA LIBERTAD,BOLIVAR,BAMBAMARCA,1088674.81
2022,130303,LA LIBERTAD,BOLIVAR,CONDORMARCA,1393558.4900000002
2022,130304,LA LIBERTAD,BOLIVAR,LONGOTEA,-557654.3699999999
2022,130305,LA LIBERTAD,BOLIVAR,UCHUMARCA,582977.0099999995
2022,130306,LA LIBERTAD,BOLIVAR,UCUNCHA,367902.68000000017
2022,130401,LA LIBERTAD,CHEPEN,CHEPEN,5081528.520000018
2022,130402,LA LIBERTAD,CHEPEN,PACANGA,1652907.059999995
2022,130403,LA LIBERTAD,CHEPEN,PUEBLO NUEVO,125462.90999999829
2022,130501,LA LIBERTAD,JULCAN,JULCAN,6143097.490000002
2022,130502,LA LIBERTAD,JULCAN,CALAMARCA,2460795.8499999987
2022,130503,LA LIBERTAD,JULCAN,CARABAMBA,762139.8600000013
2022,130504,LA LIBERTAD,JULCAN,HUASO,-825391.290000001
2022,130601,LA LIBERTAD,OTUZCO,OTUZCO,11227322.609999992
2022,130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,4078304.079999998
2022,130604,LA LIBERTAD,OTUZCO,CHARAT,3213664.8000000026
2022,130605,LA LIBERTAD,OTUZCO,HUARANCHAL,735820.2800000003
2022,130606,LA LIBERTAD,OTUZCO,LA CUESTA,247121.53000000026
2022,130608,LA LIBERTAD,OTUZCO,MACHE,-648588.4500000002
2022,130610,LA LIBERTAD,OTUZCO,PARANDAY,337989.38999999966
2022,130611,LA LIBERTAD,OTUZCO,SALPO,746571.4000000004
2022,130613,LA LIBERTAD,OTUZCO,SINSICAP,2553408.009999996
2022,130614,LA LIBERTAD,OTUZCO,USQUIL,-1228018.7600000016
2022,130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,-2093793.3100000024
2022,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,3851792.620000005
2022,130703,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,-66025.26000000024
2022,130704,LA LIBERTAD,PACASMAYO,PACASMAYO,3787609.169999998
2022,130705,LA LIBERTAD,PACASMAYO,SAN JOSE,-9070435.099999998
2022,130801,LA LIBERTAD,PATAZ,TAYABAMBA,11513862.769999996
2022,130802,LA LIBERTAD,PATAZ,BULDIBUYO,2821699.4400000004
2022,130803,LA LIBERTAD,PATAZ,CHILLIA,6674938.020000003
2022,130804,LA LIBERTAD,PATAZ,HUANCASPATA,5402526.77
2022,130805,LA LIBERTAD,PATAZ,HUAYLILLAS,1152621.5699999998
2022,130806,LA LIBERTAD,PATAZ,HUAYO,3289318.090000001
2022,130807,LA LIBERTAD,PATAZ,ONGON,4475013.9799999995
2022,130808,LA LIBERTAD,PATAZ,PARCOY,16633466.850000009
2022,130809,LA LIBERTAD,PATAZ,PATAZ,28467715.96999999
2022,130810,LA LIBERTAD,PATAZ,PIAS,-43143.36000000127
2022,130811,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,64937.799999999814
2022,130812,LA LIBERTAD,PATAZ,TAURIJA,257844.7400000007
2022,130813,LA LIBERTAD,PATAZ,URPAY,341988.4499999997
2022,130901,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,106165017.13000001
2022,130902,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,8480893.220000003
2022,130903,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,2452375.790000003
2022,130904,LA LIBERTAD,SANCHEZ CARRION,CURGOS,5983.910000000149
2022,130905,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,8516657.049999997
2022,130906,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,6532207.009999998
2022,130907,LA LIBERTAD,SANCHEZ CARRION,SARIN,5115677.32
2022,130908,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,5137435.390000001
2022,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,8558100.990000002
2022,131002,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,2095163.7300000004
2022,131003,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,1061953.8900000006
2022,131004,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,481766.4500000002
2022,131005,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,1530015.92
2022,131006,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,1635128.4399999958
2022,131007,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,1071895.8900000001
2022,131008,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,336397.0299999998
2022,131101,LA LIBERTAD,GRAN CHIMU,CASCAS,14952518.709999993
2022,131102,LA LIBERTAD,GRAN CHIMU,LUCMA,3506697.4300000016
2022,131103,LA LIBERTAD,GRAN CHIMU,MARMOT,715301.5899999999
2022,131104,LA LIBERTAD,GRAN CHIMU,SAYAPULLO,5579277.019999998
2022,131201,LA LIBERTAD,VIRU,VIRU,21746312.789999977
2022,131202,LA LIBERTAD,VIRU,CHAO,4076800.150000006
2022,131203,LA LIBERTAD,VIRU,GUADALUPITO,3960890.71
2022,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,56261011.94
2022,140102,LAMBAYEQUE,CHICLAYO,CHONGOYAPE,-111387.63999999873
2022,140103,LAMBAYEQUE,CHICLAYO,ETEN,683491.379999999
2022,140104,LAMBAYEQUE,CHICLAYO,ETEN PUERTO,-309552.49
2022,140105,LAMBAYEQUE,CHICLAYO,JOSE LEONARDO ORTIZ,15051357.36999999
2022,140106,LAMBAYEQUE,CHICLAYO,LA VICTORIA,6786987.5799999945
2022,140107,LAMBAYEQUE,CHICLAYO,LAGUNAS,515911.3999999985
2022,140108,LAMBAYEQUE,CHICLAYO,MONSEFU,599852.5699999966
2022,140109,LAMBAYEQUE,CHICLAYO,NUEVA ARICA,1177213.6099999994
2022,140110,LAMBAYEQUE,CHICLAYO,OYOTUN,456769.4099999983
2022,140111,LAMBAYEQUE,CHICLAYO,PICSI,-146777.0299999998
2022,140112,LAMBAYEQUE,CHICLAYO,PIMENTEL,5943334.900000002
2022,140113,LAMBAYEQUE,CHICLAYO,REQUE,1125702.919999999
2022,140114,LAMBAYEQUE,CHICLAYO,SANTA ROSA,-388086.6799999997
2022,140115,LAMBAYEQUE,CHICLAYO,SAÑA,276115.4699999988
2022,140116,LAMBAYEQUE,CHICLAYO,CAYALTI,1225462.5299999975
2022,140117,LAMBAYEQUE,CHICLAYO,PATAPO,1064200.9500000011
2022,140118,LAMBAYEQUE,CHICLAYO,POMALCA,-2774869.460000001
2022,140119,LAMBAYEQUE,CHICLAYO,PUCALA,567019.2199999997
2022,140120,LAMBAYEQUE,CHICLAYO,TUMAN,2102874.3400000017
2022,140201,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,-19296.969999998808
2022,140202,LAMBAYEQUE,FERREÑAFE,CAÑARIS,609043.7099999934
2022,140203,LAMBAYEQUE,FERREÑAFE,INCAHUASI,6367386.939999998
2022,140204,LAMBAYEQUE,FERREÑAFE,MANUEL ANTONIO MESONES MURO,592672.1999999993
2022,140205,LAMBAYEQUE,FERREÑAFE,PITIPO,-190493.1099999994
2022,140206,LAMBAYEQUE,FERREÑAFE,PUEBLO NUEVO,-121093.65000000037
2022,140301,LAMBAYEQUE,LAMBAYEQUE,LAMBAYEQUE,23959255.199999988
2022,140302,LAMBAYEQUE,LAMBAYEQUE,CHOCHOPE,779844.2400000002
2022,140303,LAMBAYEQUE,LAMBAYEQUE,ILLIMO,743089.5700000003
2022,140304,LAMBAYEQUE,LAMBAYEQUE,JAYANCA,3537421.1999999955
2022,140305,LAMBAYEQUE,LAMBAYEQUE,MOCHUMI,4478949.360000003
2022,140306,LAMBAYEQUE,LAMBAYEQUE,MORROPE,4506516.370000005
2022,140307,LAMBAYEQUE,LAMBAYEQUE,MOTUPE,8374051.689999998
2022,140308,LAMBAYEQUE,LAMBAYEQUE,OLMOS,16843788.290000007
2022,140309,LAMBAYEQUE,LAMBAYEQUE,PACORA,3278497.5199999996
2022,140310,LAMBAYEQUE,LAMBAYEQUE,SALAS,890207.7400000002
2022,140311,LAMBAYEQUE,LAMBAYEQUE,SAN JOSE,1729468.5999999996
2022,140312,LAMBAYEQUE,LAMBAYEQUE,TUCUME,3650538.189999994
2022,150101,LIMA,LIMA,LIMA,324628761.69000006
2022,150102,LIMA,LIMA,ANCON,775383.9299999923
2022,150103,LIMA,LIMA,ATE,14703673.820000082
2022,150104,LIMA,LIMA,BARRANCO,4692396.659999989
2022,150105,LIMA,LIMA,BREÑA,11301462.160000004
2022,150106,LIMA,LIMA,CARABAYLLO,-6657067.8599999845
2022,150107,LIMA,LIMA,CHACLACAYO,1567927.419999998
2022,150108,LIMA,LIMA,CHORRILLOS,54036410.749999985
2022,150109,LIMA,LIMA,CIENEGUILLA,13484450.839999996
2022,150110,LIMA,LIMA,COMAS,-8064263.13000001
2022,150111,LIMA,LIMA,EL AGUSTINO,-2233255.839999996
2022,150112,LIMA,LIMA,INDEPENDENCIA,6138293.329999991
2022,150113,LIMA,LIMA,JESUS MARIA,1445439.0700000077
2022,150114,LIMA,LIMA,LA MOLINA,4743571.310000002
2022,150115,LIMA,LIMA,LA VICTORIA,4069028.550000027
2022,150116,LIMA,LIMA,LINCE,12097052.240000002
2022,150117,LIMA,LIMA,LOS OLIVOS,-640212.3000000119
2022,150118,LIMA,LIMA,LURIGANCHO,30313868.169999972
2022,150119,LIMA,LIMA,LURIN,4761023.86999999
2022,150120,LIMA,LIMA,MAGDALENA DEL MAR,11764923.549999982
2022,150121,LIMA,LIMA,PUEBLO LIBRE,2541956.109999977
2022,150122,LIMA,LIMA,MIRAFLORES,28157286.819999993
2022,150123,LIMA,LIMA,PACHACAMAC,-928853.8500000089
2022,150124,LIMA,LIMA,PUCUSANA,2213787.289999999
2022,150125,LIMA,LIMA,PUENTE PIEDRA,25195872.89
2022,150126,LIMA,LIMA,PUNTA HERMOSA,1854088.8800000027
2022,150127,LIMA,LIMA,PUNTA NEGRA,3955704.8900000025
2022,150128,LIMA,LIMA,RIMAC,2076400.549999997
2022,150129,LIMA,LIMA,SAN BARTOLO,1751874.9100000039
2022,150130,LIMA,LIMA,SAN BORJA,25085965.83
2022,150131,LIMA,LIMA,SAN ISIDRO,50966341.910000086
2022,150132,LIMA,LIMA,SAN JUAN DE LURIGANCHO,43237288.69000003
2022,150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,7752016.049999982
2022,150134,LIMA,LIMA,SAN LUIS,2666055.9199999943
2022,150135,LIMA,LIMA,SAN MARTIN DE PORRES,-4844675.229999989
2022,150136,LIMA,LIMA,SAN MIGUEL,6881086.719999999
2022,150137,LIMA,LIMA,SANTA ANITA,10964732.93
2022,150138,LIMA,LIMA,SANTA MARIA DEL MAR,431988.34999999776
2022,150139,LIMA,LIMA,SANTA ROSA,266036.0799999982
2022,150140,LIMA,LIMA,SANTIAGO DE SURCO,96235113.51000008
2022,150141,LIMA,LIMA,SURQUILLO,3152909.7800000086
2022,150142,LIMA,LIMA,VILLA EL SALVADOR,21237168.819999993
2022,150143,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,25058078.00000003
2022,150201,LIMA,BARRANCA,BARRANCA,5021594.880000003
2022,150202,LIMA,BARRANCA,PARAMONGA,915998.6699999981
2022,150203,LIMA,BARRANCA,PATIVILCA,3755212.5299999975
2022,150204,LIMA,BARRANCA,SUPE,4045724.8999999966
2022,150205,LIMA,BARRANCA,SUPE PUERTO,655875.29
2022,150301,LIMA,CAJATAMBO,CAJATAMBO,2296795.579999998
2022,150302,LIMA,CAJATAMBO,COPA,533544.7999999998
2022,150303,LIMA,CAJATAMBO,GORGOR,355838.4499999997
2022,150304,LIMA,CAJATAMBO,HUANCAPON,125486.57000000123
2022,150305,LIMA,CAJATAMBO,MANAS,617605.5199999996
2022,150401,LIMA,CANTA,CANTA,1250508.4400000013
2022,150402,LIMA,CANTA,ARAHUAY,369709.54000000004
2022,150403,LIMA,CANTA,HUAMANTANGA,242978.33000000007
2022,150404,LIMA,CANTA,HUAROS,618757.7899999998
2022,150405,LIMA,CANTA,LACHAQUI,534832.04
2022,150406,LIMA,CANTA,SAN BUENAVENTURA,369441.5800000003
2022,150407,LIMA,CANTA,SANTA ROSA DE QUIVES,2162059.2
2022,150501,LIMA,CAÑETE,SAN VICENTE DE CAÑETE,21324161.999999985
2022,150502,LIMA,CAÑETE,ASIA,10735096.319999997
2022,150503,LIMA,CAÑETE,CALANGO,705278.6200000001
2022,150504,LIMA,CAÑETE,CERRO AZUL,1963371.0
2022,150505,LIMA,CAÑETE,CHILCA,16418534.279999997
2022,150506,LIMA,CAÑETE,COAYLLO,1094350.13
2022,150507,LIMA,CAÑETE,IMPERIAL,4268737.949999999
2022,150508,LIMA,CAÑETE,LUNAHUANA,2892489.6500000013
2022,150509,LIMA,CAÑETE,MALA,21019037.48
2022,150510,LIMA,CAÑETE,NUEVO IMPERIAL,2427307.9800000004
2022,150511,LIMA,CAÑETE,PACARAN,1062071.3599999994
2022,150512,LIMA,CAÑETE,QUILMANA,2659273.24
2022,150513,LIMA,CAÑETE,SAN ANTONIO,8429426.850000001
2022,150514,LIMA,CAÑETE,SAN LUIS,4401463.939999998
2022,150515,LIMA,CAÑETE,SANTA CRUZ DE FLORES,741972.4300000016
2022,150516,LIMA,CAÑETE,ZUÑIGA,3142712.039999999
2022,150601,LIMA,HUARAL,HUARAL,90209608.25
2022,150602,LIMA,HUARAL,ATAVILLOS ALTO,628489.31
2022,150603,LIMA,HUARAL,ATAVILLOS BAJO,120322.27000000025
2022,150604,LIMA,HUARAL,AUCALLAMA,1133906.3499999996
2022,150605,LIMA,HUARAL,CHANCAY,12390446.180000007
2022,150606,LIMA,HUARAL,IHUARI,552475.3800000008
2022,150607,LIMA,HUARAL,LAMPIAN,218848.98000000045
2022,150608,LIMA,HUARAL,PACARAOS,422086.3100000005
2022,150609,LIMA,HUARAL,SAN MIGUEL DE ACOS,130541.76000000001
2022,150610,LIMA,HUARAL,SANTA CRUZ DE ANDAMARCA,1137556.38
2022,150611,LIMA,HUARAL,SUMBILCA,1582970.9000000004
2022,150612,LIMA,HUARAL,VEINTISIETE DE NOVIEMBRE,194858.02000000048
2022,150701,LIMA,HUAROCHIRI,MATUCANA,-599071.3800000101
2022,150702,LIMA,HUAROCHIRI,ANTIOQUIA,384535.7100000004
2022,150703,LIMA,HUAROCHIRI,CALLAHUANCA,478359.5900000008
2022,150704,LIMA,HUAROCHIRI,CARAMPOMA,1324407.7700000005
2022,150705,LIMA,HUAROCHIRI,CHICLA,4481148.829999999
2022,150706,LIMA,HUAROCHIRI,CUENCA,-7740.910000000149
2022,150707,LIMA,HUAROCHIRI,HUACHUPAMPA,-1349523.4099999992
2022,150708,LIMA,HUAROCHIRI,HUANZA,1134587.35
2022,150709,LIMA,HUAROCHIRI,HUAROCHIRI,139280.64000000013
2022,150710,LIMA,HUAROCHIRI,LAHUAYTAMBO,73734.62999999989
2022,150711,LIMA,HUAROCHIRI,LANGA,177713.91999999993
2022,150712,LIMA,HUAROCHIRI,SAN PEDRO DE LARAOS,291689.5900000008
2022,150713,LIMA,HUAROCHIRI,MARIATANA,373762.3799999999
2022,150714,LIMA,HUAROCHIRI,RICARDO PALMA,231606.11000000034
2022,150715,LIMA,HUAROCHIRI,SAN ANDRES DE TUPICOCHA,555521.1699999999
2022,150716,LIMA,HUAROCHIRI,SAN ANTONIO,-1540907.740000002
2022,150717,LIMA,HUAROCHIRI,SAN BARTOLOME,537531.4699999997
2022,150718,LIMA,HUAROCHIRI,SAN DAMIAN,442860.43999999994
2022,150719,LIMA,HUAROCHIRI,SAN JUAN DE IRIS,263258.03
2022,150720,LIMA,HUAROCHIRI,SAN JUAN DE TANTARANCHE,608676.1299999997
2022,150721,LIMA,HUAROCHIRI,SAN LORENZO DE QUINTI,-12656.699999999953
2022,150722,LIMA,HUAROCHIRI,SAN MATEO,1596072.8399999999
2022,150723,LIMA,HUAROCHIRI,SAN MATEO DE OTAO,51237.35000000009
2022,150724,LIMA,HUAROCHIRI,SAN PEDRO DE CASTA,347500.4500000011
2022,150725,LIMA,HUAROCHIRI,SAN PEDRO DE HUANCAYRE,230027.4800000002
2022,150726,LIMA,HUAROCHIRI,SANGALLAYA,11982.63000000082
2022,150727,LIMA,HUAROCHIRI,SANTA CRUZ DE COCACHACRA,1348262.5499999998
2022,150728,LIMA,HUAROCHIRI,SANTA EULALIA,2230858.4499999993
2022,150729,LIMA,HUAROCHIRI,SANTIAGO DE ANCHUCAYA,70505.01000000001
2022,150730,LIMA,HUAROCHIRI,SANTIAGO DE TUNA,5207.420000000857
2022,150731,LIMA,HUAROCHIRI,SANTO DOMINGO DE LOS OLLEROS,3150419.4399999995
2022,150732,LIMA,HUAROCHIRI,SURCO,1012521.5500000007
2022,150801,LIMA,HUAURA,HUACHO,19127604.669999987
2022,150802,LIMA,HUAURA,AMBAR,848858.9700000002
2022,150803,LIMA,HUAURA,CALETA DE CARQUIN,631750.4199999999
2022,150804,LIMA,HUAURA,CHECRAS,383382.10999999987
2022,150805,LIMA,HUAURA,HUALMAY,1785234.4800000004
2022,150806,LIMA,HUAURA,HUAURA,-866928.3099999987
2022,150807,LIMA,HUAURA,LEONCIO PRADO,373124.9900000002
2022,150808,LIMA,HUAURA,PACCHO,380384.3399999989
2022,150809,LIMA,HUAURA,SANTA LEONOR,89756.12000000058
2022,150810,LIMA,HUAURA,SANTA MARIA,3624674.2699999996
2022,150811,LIMA,HUAURA,SAYAN,3262899.240000002
2022,150812,LIMA,HUAURA,VEGUETA,1718027.8899999969
2022,150901,LIMA,OYON,OYON,66413.89000000432
2022,150902,LIMA,OYON,ANDAJES,895185.9800000004
2022,150903,LIMA,OYON,CAUJUL,-12861.889999999898
2022,150904,LIMA,OYON,COCHAMARCA,33762.789999999106
2022,150905,LIMA,OYON,NAVAN,403516.76000000024
2022,150906,LIMA,OYON,PACHANGARA,2526705.870000001
2022,151001,LIMA,YAUYOS,YAUYOS,-5194178.610000007
2022,151002,LIMA,YAUYOS,ALIS,2443738.1299999994
2022,151003,LIMA,YAUYOS,ALLAUCA,475754.9500000011
2022,151004,LIMA,YAUYOS,AYAVIRI,123790.1100000001
2022,151005,LIMA,YAUYOS,AZANGARO,-142004.73999999953
2022,151006,LIMA,YAUYOS,CACRA,131910.6799999997
2022,151007,LIMA,YAUYOS,CARANIA,608479.2000000007
2022,151008,LIMA,YAUYOS,CATAHUASI,436360.31000000006
2022,151009,LIMA,YAUYOS,CHOCOS,536313.2599999998
2022,151010,LIMA,YAUYOS,COCHAS,15430.740000000107
2022,151011,LIMA,YAUYOS,COLONIA,906863.2599999998
2022,151012,LIMA,YAUYOS,HONGOS,300627.5800000002
2022,151013,LIMA,YAUYOS,HUAMPARA,109530.76000000001
2022,151014,LIMA,YAUYOS,HUANCAYA,537861.0700000001
2022,151015,LIMA,YAUYOS,HUANGASCAR,98891.09000000008
2022,151016,LIMA,YAUYOS,HUANTAN,1291210.0500000007
2022,151017,LIMA,YAUYOS,HUAÑEC,477582.51000000024
2022,151018,LIMA,YAUYOS,LARAOS,26454.119999999646
2022,151019,LIMA,YAUYOS,LINCHA,782597.0499999998
2022,151020,LIMA,YAUYOS,MADEAN,-14155.76000000001
2022,151021,LIMA,YAUYOS,MIRAFLORES,682476.7400000002
2022,151022,LIMA,YAUYOS,OMAS,222045.68000000017
2022,151023,LIMA,YAUYOS,PUTINZA,72265.18000000017
2022,151024,LIMA,YAUYOS,QUINCHES,747758.4900000002
2022,151025,LIMA,YAUYOS,QUINOCAY,77107.71000000043
2022,151026,LIMA,YAUYOS,SAN JOAQUIN,96530.67999999993
2022,151027,LIMA,YAUYOS,SAN PEDRO DE PILAS,374303.90000000014
2022,151028,LIMA,YAUYOS,TANTA,337645.54000000004
2022,151029,LIMA,YAUYOS,TAURIPAMPA,923872.6700000002
2022,151030,LIMA,YAUYOS,TOMAS,37844.12000000011
2022,151031,LIMA,YAUYOS,TUPE,364284.0700000003
2022,151032,LIMA,YAUYOS,VIÑAC,123830.59999999963
2022,151033,LIMA,YAUYOS,VITIS,219162.2400000001
2022,160101,LORETO,MAYNAS,IQUITOS,-6437033.629999965
2022,160102,LORETO,MAYNAS,ALTO NANAY,-197625.8700000001
2022,160103,LORETO,MAYNAS,FERNANDO LORES,668944.7800000012
2022,160104,LORETO,MAYNAS,INDIANA,-322873.0099999998
2022,160105,LORETO,MAYNAS,LAS AMAZONAS,-71324.43000000063
2022,160106,LORETO,MAYNAS,MAZAN,116040.31000000052
2022,160107,LORETO,MAYNAS,NAPO,-421362.44000000134
2022,160108,LORETO,MAYNAS,PUNCHANA,-341762.320000004
2022,160110,LORETO,MAYNAS,TORRES CAUSANA,-52700.25
2022,160112,LORETO,MAYNAS,BELEN,1222637.5699999966
2022,160113,LORETO,MAYNAS,SAN JUAN BAUTISTA,130108.16000001132
2022,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,-8020388.019999996
2022,160202,LORETO,ALTO AMAZONAS,BALSAPUERTO,-3140916.619999999
2022,160205,LORETO,ALTO AMAZONAS,JEBEROS,94332.1799999997
2022,160206,LORETO,ALTO AMAZONAS,LAGUNAS,-155359.16999999993
2022,160210,LORETO,ALTO AMAZONAS,SANTA CRUZ,1458700.879999999
2022,160211,LORETO,ALTO AMAZONAS,TENIENTE CESAR LOPEZ ROJAS,110308.30999999959
